-DOCSTART- -X- -X- O

new	JJ	NP	O
round	NN	NP	O
of	IN	PP	O
peace	NN	NP	O
talks	NNS	NP	O
on	IN	PP	O
Friday	NNP	NP	O
just	RB	ADVP	O
outside	IN	PP	O
the	DT	NP	O
rebel	JJ	NP	O
region	NN	NP	O
.	.	O	O

Cotti	NNP	NP	PER
said	VBD	VP	O
Chechnya	NNP	NP	LOC
must	MD	VP	O
remain	VB	VP	O
part	NN	NP	O
of	IN	PP	O
Russia	NNP	NP	LOC
,	,	O	O
but	CC	O	O
the	DT	NP	O
solution	NN	NP	O
to	TO	PP	O
the	DT	NP	O
conflict	NN	NP	O
would	MD	VP	O
be	VB	VP	O
to	TO	PP	O
accord	VB	NP	O
the	DT	NP	O
region	NN	NP	O
maximum	JJ	NP	O
autonomy	NN	NP	O
within	IN	PP	O
Russia	NNP	NP	LOC
's	POS	NP	O
borders	NNS	NP	O
.	.	O	O

"	"	O	O
There	EX	NP	O
is	VBZ	VP	O
no	DT	NP	O
doubt	NN	NP	O
that	IN	SBAR	O
Chechnya	NNP	NP	LOC
,	,	O	O
according	VBG	PP	O
to	TO	PP	O
OSCE	NNP	NP	ORG
principles	NNS	NP	O
,	,	O	O
belongs	VBZ	VP	O
to	TO	PP	O
a	DT	NP	O
state	NN	NP	O
called	VBN	VP	O
Russia	NNP	NP	LOC
,	,	O	O
"	"	O	O
he	PRP	NP	O
said	VBD	VP	O
,	,	O	O
pointing	VBG	VP	O
out	RP	PRT	O
that	IN	SBAR	O
Russia	NNP	NP	LOC
was	VBD	VP	O
an	DT	NP	O
OSCE	RB	NP	ORG
member	NN	NP	O
and	CC	O	O
it	PRP	NP	O
was	VBD	VP	O
not	RB	O	O
the	DT	NP	O
organisation	NN	NP	O
's	POS	NP	O
policy	NN	NP	O
to	TO	PP	O
challenge	NN	NP	O
members	NNS	NP	O
'	POS	NP	O
sovereignty	NN	NP	O
.	.	O	O

He	PRP	NP	O
added	VBD	VP	O
that	IN	SBAR	O
the	DT	NP	O
OSCE	NNP	NP	ORG
was	VBD	VP	O
the	DT	NP	O
only	RB	NP	O
international	JJ	NP	O
body	NN	NP	O
which	WDT	NP	O
has	VBZ	VP	O
been	VBN	VP	O
allowed	VBN	VP	O
into	IN	PP	O
the	DT	NP	O
Chechnya	NNP	NP	LOC
to	TO	VP	O
monitor	VB	VP	O
the	DT	NP	O
human	JJ	NP	O
rights	NNS	NP	O
situation	NN	NP	O
there	RB	ADVP	O
,	,	O	O
but	CC	O	O
that	IN	SBAR	O
its	PRP$	NP	O
means	VBZ	VP	O
were	VBD	VP	O
restricted	VBN	VP	O
by	IN	PP	O
the	DT	NP	O
fact	NN	NP	O
that	IN	SBAR	O
the	DT	NP	O
conflict	NN	NP	O
was	VBD	VP	O
a	DT	NP	O
"	"	O	O
internal	JJ	NP	O
issue	NN	NP	O
"	"	O	O
.	.	O	O

"	"	O	O
We	PRP	NP	O
have	VBP	VP	O
a	DT	NP	O
small	JJ	NP	O
concept	NN	NP	O
,	,	O	O
the	DT	NP	O
details	NNS	NP	O
of	IN	PP	O
which	WDT	NP	O
have	VBP	VP	O
yet	RB	VP	O
to	TO	VP	O
be	VB	VP	O
worked	VBN	VP	O
out	RP	PRT	O
.	.	O	O

Chechnya	NNP	NP	LOC
must	MD	VP	O
be	VB	VP	O
accorded	VBN	VP	O
the	DT	NP	O
maximum	JJ	NP	O
autonomy	NN	NP	O
possible	JJ	ADJP	O
within	IN	PP	O
the	DT	NP	O
framework	NN	NP	O
of	IN	PP	O
Russian	JJ	NP	MISC
integrity	NN	NP	O
,	,	O	O
"	"	O	O
said	VBD	VP	O
Cotti	NNP	NP	PER
.	.	O	O

-DOCSTART- -X- -X- O

Dutch	JJ	NP	MISC
say	VBP	VP	O
no	DT	NP	O
reason	NN	NP	O
to	TO	VP	O
reopen	VB	VP	O
El	NNP	NP	ORG
Al	NNP	NP	ORG
carqo	VBD	VP	O
enquiry	RB	ADVP	O
.	.	O	O

THE	DT	NP	LOC
HAGUE	NNP	NP	LOC
1996-08-30	CD	NP	O

The	DT	NP	O
Dutch	JJ	NP	MISC
transport	NN	NP	O
minister	NN	NP	O
Annemarie	NNP	NP	PER
Jorritsma	NNP	NP	PER
told	VBD	VP	O
the	DT	NP	O
country	NN	NP	O
'	''	O	O
second	JJ	NP	O
chamber	NN	NP	O
that	IN	SBAR	O
there	EX	NP	O
is	VBZ	VP	O
no	DT	NP	O
further	JJ	NP	O
need	NN	NP	O
to	TO	VP	O
investigate	VB	VP	O
the	DT	NP	O
1992	CD	NP	O
crash	NN	NP	O
of	IN	PP	O
an	DT	NP	O
El	NNP	NP	ORG
Al	NNP	NP	ORG
freighter	NN	NP	O
which	WDT	NP	O
left	VBD	VP	O
43	CD	NP	O
dead	JJ	NP	O
in	IN	PP	O
an	DT	NP	O
Amsterdam	NNP	NP	LOC
suburb	NN	NP	O
.	.	O	O

She	PRP	NP	O
said	VBD	VP	O
that	IN	SBAR	O
a	DT	NP	O
request	NN	NP	O
from	IN	PP	O
her	PRP$	NP	O
ministry	NN	NP	O
for	IN	PP	O
the	DT	NP	O
aircraft	NN	NP	O
's	POS	NP	O
waybill	NN	NP	O
documentation	NN	NP	O
and	CC	O	O
further	JJ	NP	O
information	NN	NP	O
about	IN	PP	O
the	DT	NP	O
contents	NNS	NP	O
of	IN	PP	O
its	PRP$	NP	O
hold	NN	NP	O
had	VBD	VP	O
been	VBN	VP	O
complied	VBN	VP	O
with	IN	PP	O
by	IN	PP	O
El	NNP	NP	ORG
Al	NNP	NP	ORG
's	POS	NP	O
head	NN	NP	O
office	NN	NP	O
in	IN	PP	O
Tel	NNP	NP	LOC
Aviv	NNP	NP	LOC
.	.	O	O

The	DT	NP	O
Dutch	JJ	NP	MISC
transport	NN	NP	O
ministry	NN	NP	O
had	VBD	VP	O
come	VBN	VP	O
in	IN	PP	O
for	IN	PP	O
pressure	NN	NP	O
from	IN	PP	O
a	DT	NP	O
cross-section	NN	NP	O
of	IN	PP	O
Dutch	JJ	NP	MISC
members	NNS	NP	O
of	IN	PP	O
parliaments	NNS	NP	O
in	IN	PP	O
May	NNP	NP	O
this	DT	NP	O
year	NN	NP	O
,	,	O	O
some	DT	NP	O
of	IN	PP	O
whom	WP	NP	O
believed	VBD	VP	O
the	DT	NP	O
aircraft	NN	NP	O
had	VBD	VP	O
been	VBN	VP	O
carrying	VBG	VP	O
unlisted	JJ	NP	O
,	,	NP	O
dangerous	JJ	NP	O
goods	NNS	NP	O
.	.	O	O

Others	NNS	NP	O
said	VBD	VP	O
they	PRP	NP	O
thought	VBD	VP	O
the	DT	NP	O
aircraft	NN	NP	O
was	VBD	VP	O
loaded	VBN	VP	O
with	IN	PP	O
too	RB	NP	O
much	JJ	NP	O
airfreight	NN	NP	O
.	.	O	O

Jorritsma	NNP	NP	PER
said	VBD	VP	O
the	DT	NP	O
latest	JJS	NP	O
evidence	NN	NP	O
from	IN	PP	O
El	NNP	NP	ORG
Al	NNP	NP	ORG
in	IN	PP	O
no	DT	NP	O
way	NN	NP	O
supported	VBD	VP	O
the	DT	NP	O
allegations	NNS	NP	O
,	,	O	O
and	CC	O	O
added	VBD	VP	O
there	EX	NP	O
is	VBZ	VP	O
no	DT	NP	O
justification	NN	NP	O
for	IN	PP	O
a	DT	NP	O
further	JJ	NP	O
investigation	NN	NP	O
into	IN	PP	O
the	DT	NP	O
incident	NN	NP	O
.	.	O	O

--	:	NP	O
Air	NNP	NP	ORG
Cargo	NNP	NP	ORG
Newsroom	NNP	NP	ORG
Tel+44	NNP	NP	O
171	CD	NP	O
542	CD	NP	O
8982	CD	NP	O
Fax	NN	NP	O
+44	CD	NP	O
171	CD	NP	O
542	CD	NP	O
5017	CD	NP	O

-DOCSTART- -X- -X- O

Armenians	NNPS	NP	MISC
,	,	O	O
Azeris	NNP	NP	MISC
hold	VBP	VP	O
peace	NN	NP	O
talks	NNS	NP	O
in	IN	PP	O
Germany	NNP	NP	LOC
.	.	O	O

BONN	NN	NP	LOC
1996-08-30	CD	NP	O

Representatives	NNS	NP	O
from	IN	PP	O
Armenia	NNP	NP	LOC
and	CC	O	O
Azerbaijan	NNP	NP	LOC
held	VBD	VP	O
talks	NNS	NP	O
earlier	RBR	NP	O
this	DT	NP	O
week	NN	NP	O
in	IN	PP	O
Germany	NNP	NP	LOC
on	IN	PP	O
bringing	VBG	VP	O
a	DT	NP	O
lasting	JJ	NP	O
peace	NN	NP	O
to	TO	PP	O
the	DT	NP	O
disputed	VBN	NP	O
Nagorno-Karabakh	NNP	NP	LOC
region	NN	NP	O
,	,	O	O
a	DT	NP	O
diplomatic	JJ	NP	O
source	NN	NP	O
close	RB	ADJP	O
to	TO	PP	O
the	DT	NP	O
talks	NNS	NP	O
said	VBD	VP	O
on	IN	PP	O
Friday	NNP	NP	O
.	.	O	O

The	DT	NP	O
source	NN	NP	O
,	,	O	O
who	WP	NP	O
spoke	VBD	VP	O
on	IN	PP	O
condition	NN	NP	O
of	IN	PP	O
anonymity	NN	NP	O
,	,	O	O
said	VBD	VP	O
Azerbaijani	NNP	NP	PER
presidential	JJ	NP	O
adviser	NN	NP	O
Vafa	NNP	NP	PER
Gulizade	NNP	NP	PER
and	CC	O	O
his	PRP$	NP	O
Armenian	JJ	NP	MISC
counterpart	NN	NP	O
Zhirayr	NNP	NP	PER
Liparityan	NNP	NP	PER
met	VBD	VP	O
to	TO	VP	O
discuss	VB	VP	O
the	DT	NP	O
disputed	VBN	NP	O
enclave	NN	NP	O
on	IN	PP	O
Wednesday	NNP	NP	O
and	CC	O	O
had	VBD	VP	O
now	RB	VP	O
flown	VBN	VP	O
home	NN	ADVP	O
.	.	O	O

An	DT	NP	O
uneasy	JJ	NP	O
ceasefire	NN	NP	O
has	VBZ	VP	O
prevailed	VBN	VP	O
in	IN	PP	O
Nagorno-Karabakh	NNP	NP	LOC
,	,	O	O
which	WDT	NP	O
represents	VBZ	VP	O
around	IN	NP	O
20	CD	NP	O
percent	NN	NP	O
of	IN	PP	O
Azeri	NNP	NP	MISC
territory	NN	NP	O
,	,	O	O
since	IN	SBAR	O
May	NNP	NP	O
1994	CD	NP	O
after	IN	PP	O
ethnic	JJ	NP	O
Armenians	NNPS	NP	MISC
drove	VBD	VP	O
Azeris	NNPS	NP	MISC
out	IN	PP	O
of	IN	PP	O
the	DT	NP	O
region	NN	NP	O
.	.	O	O

The	DT	NP	O
conflict	NN	NP	O
,	,	O	O
which	WDT	NP	O
began	VBD	VP	O
in	IN	PP	O
1988	CD	NP	O
,	,	O	O
claimed	VBD	VP	O
over	RB	NP	O
10,000	CD	NP	O
lives	NNS	NP	O
.	.	O	O

"	"	O	O
The	DT	NP	O
main	JJ	NP	O
subject	NN	NP	O
(	(	O	O
of	IN	PP	O
the	DT	NP	O
talks	NNS	NP	O
)	)	O	O
was	VBD	VP	O
the	DT	NP	O
search	NN	NP	O
for	IN	PP	O
a	DT	NP	O
peaceful	JJ	NP	O
solution	NN	NP	O
for	IN	PP	O
Nagorno-Karabakh	NNP	NP	LOC
,	,	O	O
"	"	O	O
the	DT	NP	O
source	NN	NP	O
said	VBD	VP	O
.	.	O	O

He	PRP	NP	O
declined	VBD	VP	O
to	TO	VP	O
reveal	VB	VP	O
any	DT	NP	O
more	JJR	NP	O
details	NNS	NP	O
about	IN	PP	O
the	DT	NP	O
content	NN	NP	O
of	IN	PP	O
the	DT	NP	O
talks	NNS	NP	O
or	CC	O	O
their	PRP$	NP	O
exact	JJ	NP	O
location	NN	NP	O
in	IN	PP	O
Germany	NNP	NP	LOC
.	.	O	O

Azerbaijan	NNP	NP	LOC
has	VBZ	VP	O
said	VBD	VP	O
it	PRP	NP	O
is	VBZ	VP	O
prepared	JJ	ADJP	O
to	TO	VP	O
grant	VB	VP	O
autonomy	NN	NP	O
to	TO	PP	O
Nagorno-Karabakh	NNP	NP	LOC
if	IN	SBAR	O
Armenian	JJ	NP	O
forces	NNS	NP	O
pull	VBP	VP	O
out	IN	ADVP	O
,	,	O	O
but	CC	O	O
will	MD	VP	O
not	RB	VP	O
accept	VB	VP	O
Armenia	NNP	NP	LOC
's	POS	NP	O
demands	NNS	NP	O
for	IN	PP	O
the	DT	NP	O
independence	NN	NP	O
of	IN	PP	O
the	DT	NP	O
enclave	NN	NP	O
.	.	O	O

Russia	NNP	NP	LOC
's	POS	NP	O
Interfax	NN	NP	ORG
news	NN	NP	O
agency	NN	NP	O
reported	VBD	VP	O
on	IN	PP	O
Tuesday	NNP	NP	O
the	DT	NP	O
officials	NNS	NP	O
had	VBD	VP	O
departed	VBN	VP	O
for	IN	PP	O
negotiations	NNS	NP	O
in	IN	PP	O
Germany	NNP	NP	LOC
,	,	O	O
adding	VBG	VP	O
that	IN	SBAR	O
face-to-face	JJ	NP	O
talks	NNS	NP	O
between	IN	PP	O
the	DT	NP	O
two	CD	NP	O
sides	NNS	NP	O
first	RB	ADVP	O
took	VBD	VP	O
place	NN	NP	O
last	JJ	NP	O
December	NNP	NP	O
in	IN	PP	O
Amsterdam	NNP	NP	LOC
.	.	O	O

Interfax	NNP	NP	ORG
said	VBD	VP	O
the	DT	NP	O
discussions	NNS	NP	O
were	VBD	VP	O
being	VBG	VP	O
held	VBN	VP	O
in	IN	PP	O
parallel	JJ	NP	O
with	IN	PP	O
peace	NN	NP	O
talks	NNS	NP	O
mediated	VBN	VP	O
by	IN	PP	O
the	DT	NP	O
Organisation	NNP	NP	ORG
for	IN	PP	ORG
Security	NNP	NP	ORG
and	CC	NP	ORG
Cooperation	NNP	NP	ORG
in	IN	PP	ORG
Europe	NNP	NP	ORG
(	(	O	O
OSCE	NNP	NP	ORG
)	)	O	O
and	CC	O	O
the	DT	NP	O
broad-based	JJ	NP	O
Minsk	NNP	VP	ORG
Group	NNP	NP	ORG
of	IN	PP	O
countries	NNS	NP	O
led	VBN	VP	O
by	IN	PP	O
Russia	NNP	NP	LOC
and	CC	NP	O
Finland	NNP	NP	LOC
.	.	O	O

-DOCSTART- -X- -X- O

Sombre	JJ	NP	O
mood	NN	NP	O
on	IN	PP	O
Arctic	NNP	NP	MISC
island	NN	NP	O
after	IN	PP	O
plane	NN	NP	O
crash	NN	NP	O
.	.	O	O

Rolf	NNP	NP	PER
Soderlind	NNP	NP	PER

LONGYEAR	NN	NP	LOC
,	,	O	O
Norway	NNP	NP	LOC
1996-08-30	CD	NP	O

The	DT	NP	O
windblown	NN	NP	O
,	,	O	O
chilly	JJ	NP	O
streets	NNS	NP	O
of	IN	PP	O
this	DT	NP	O
tiny	JJ	NP	O
Arctic	NNP	NP	MISC
town	NN	NP	O
are	VBP	VP	O
all	DT	VP	O
but	CC	VP	O
deserted	VBN	VP	O
and	CC	O	O
flags	NNS	NP	O
are	VBP	VP	O
flying	VBG	VP	O
at	IN	PP	O
half-mast	JJ	NP	O
beneath	IN	PP	O
a	DT	NP	O
brooding	VBG	VP	O
,	,	O	O
clouded	JJ	NP	O
sky	NN	NP	O
.	.	O	O

Longyear	NNP	NP	LOC
is	VBZ	VP	O
a	DT	NP	O
town	NN	NP	O
in	IN	PP	O
mourning	VBG	NP	O
,	,	O	O
a	DT	NP	O
close-knit	JJ	NP	O
community	NN	NP	O
that	WDT	NP	O
has	VBZ	VP	O
been	VBN	VP	O
shattered	VBN	NP	O
.	.	O	O

Disaster	NN	NP	O
struck	VBD	VP	O
on	IN	PP	O
Thursday	NNP	NP	O
when	WRB	ADVP	O
a	DT	NP	O
Russian	JJ	NP	MISC
airliner	NN	NP	O
bringing	VBG	VP	O
coal	NN	NP	O
miners	NNS	NP	O
to	TO	VP	O
work	VB	VP	O
crashed	VBN	VP	O
as	IN	PP	O
it	PRP	NP	O
came	VBD	VP	O
in	RP	PRT	O
to	TO	VP	O
land	VB	VP	O
at	IN	PP	O
the	DT	NP	O
airport	NN	NP	O
,	,	O	O
killing	VBG	VP	O
all	DT	NP	O
141	CD	NP	O
people	NNS	NP	O
on	IN	PP	O
board	NN	NP	O
.	.	O	O

"	"	O	O
It	PRP	NP	O
's	VBZ	VP	O
a	DT	NP	O
sight	NN	NP	O
I	PRP	NP	O
will	MD	VP	O
never	RB	VP	O
forget	VB	VP	O
.	.	O	O

I	PRP	NP	O
will	MD	VP	O
remember	VB	VP	O
it	PRP	NP	O
for	IN	PP	O
the	DT	NP	O
rest	NN	NP	O
of	IN	PP	O
my	PRP$	NP	O
life	NN	NP	O
,	,	O	O
"	"	O	O
said	VBD	VP	O
Stig	NNP	NP	PER
Onarheim	NNP	NP	PER
.	.	O	O

He	PRP	NP	O
was	VBD	VP	O
one	CD	NP	O
of	IN	PP	O
a	DT	NP	O
handful	NN	NP	O
of	IN	PP	O
rescuers	NNS	NP	O
who	WP	NP	O
raced	VBD	VP	O
to	TO	PP	O
the	DT	NP	O
scene	NN	NP	O
of	IN	PP	O
the	DT	NP	O
crash	NN	NP	O
in	IN	PP	O
a	DT	NP	O
helicopter	NN	NP	O
on	IN	PP	O
Thursday	NNP	NP	O
,	,	O	O
hoping	VBG	VP	O
in	IN	PP	O
vain	JJ	NP	O
to	TO	VP	O
find	VB	VP	O
survivors	NNS	NP	O
.	.	O	O

The	DT	NP	O
plane	NN	NP	O
smashed	VBD	VP	O
into	IN	PP	O
a	DT	NP	O
snow-capped	JJ	NP	O
mountain	NN	NP	O
on	IN	PP	O
the	DT	NP	O
Arctic	NNP	NP	MISC
island	NN	NP	O
of	IN	PP	O
Spitzbergen	NNP	NP	LOC
on	IN	PP	O
Thursday	NNP	NP	O
,	,	O	O
just	RB	ADVP	O
east	JJ	NP	O
of	IN	PP	O
Longyear	NNP	NP	LOC
.	.	O	O

"	"	O	O
Imagine	VB	VP	O
a	DT	NP	O
big	JJ	NP	O
plane	NN	NP	O
with	IN	PP	O
a	DT	NP	O
lot	NN	NP	O
of	IN	PP	O
luggage	NN	NP	O
and	CC	NP	O
people	NNS	NP	O
on	IN	PP	O
board	NN	NP	O
.	.	O	O

Think	VB	VP	O
of	IN	PP	O
all	PDT	O	O
that	DT	NP	O
mixed	JJ	NP	O
together	RB	ADVP	O
,	,	O	O
with	IN	PP	O
twisted	JJ	NP	O
,	,	NP	O
wrecked	VBD	VP	O
parts	NNS	NP	O
on	IN	PP	O
the	DT	NP	O
slope	NN	NP	O
,	,	O	O
"	"	O	O
Onarheim	NNP	NP	LOC
,	,	O	O
29	CD	NP	O
,	,	O	O
told	VBD	VP	O
Reuters	NNP	NP	ORG
.	.	O	O

Police	NNS	NP	O
and	CC	O	O
local	JJ	NP	O
officials	NNS	NP	O
have	VBP	VP	O
sealed	VBN	VP	O
off	IN	PP	O
the	DT	NP	O
crash	NN	NP	O
site	NN	NP	O
,	,	O	O
protecting	VBG	VP	O
it	PRP	NP	O
from	IN	PP	O
intrusive	JJ	NP	O
reporters	NNS	NP	O
and	CC	O	O
from	IN	PP	O
the	DT	NP	O
polar	JJ	NP	O
bears	VBZ	VP	O
that	IN	SBAR	O
roam	VB	VP	O
freely	RB	ADVP	O
across	IN	PP	O
the	DT	NP	O
icy	JJ	NP	O
expanses	VBZ	VP	O
.	.	O	O

The	DT	NP	O
dead	JJ	NP	O
were	VBD	VP	O
all	DT	NP	O
Russians	NNPS	NP	MISC
and	CC	NP	O
Ukrainians	NNPS	NP	MISC
,	,	O	O
coming	VBG	VP	O
to	TO	VP	O
work	VB	VP	O
in	IN	PP	O
the	DT	NP	O
mining	NN	NP	O
towns	NNS	NP	O
of	IN	PP	O
Barentsburg	NNP	NP	LOC
and	CC	NP	O
Pyramiden	NNP	NP	LOC
.	.	O	O

Longyear	NNP	NP	LOC
is	VBZ	VP	O
a	DT	NP	O
Norwegian	JJ	NP	MISC
settlement	NN	NP	O
of	IN	PP	O
just	RB	NP	O
over	IN	NP	O
1,000	CD	NP	O
people	NNS	NP	O
,	,	O	O
but	CC	O	O
it	PRP	NP	O
also	RB	ADVP	O
feels	VBZ	VP	O
the	DT	NP	O
loss	NN	NP	O
keenly	RB	ADJP	O
.	.	O	O

"	"	O	O
I	PRP	NP	O
have	VBP	VP	O
trouble	NN	NP	O
finding	VBG	VP	O
the	DT	NP	O
words	NNS	NP	O
to	TO	VP	O
express	VB	VP	O
my	PRP$	NP	O
grief	NN	NP	O
.	.	O	O

It	PRP	NP	O
's	VBZ	VP	O
a	DT	NP	O
tragedy	NN	NP	O
for	IN	PP	O
everyone	NN	NP	O
.	.	O	O

We	PRP	NP	O
know	VB	VP	O
many	JJ	NP	O
of	IN	PP	O
the	DT	NP	O
people	NNS	NP	O
who	WP	NP	O
live	VBP	VP	O
in	IN	PP	O
Barentsburg	NNP	NP	LOC
,	,	O	O
some	DT	NP	O
of	IN	PP	O
them	PRP	NP	O
could	MD	VP	O
have	VB	VP	O
been	VBN	VP	O
on	IN	PP	O
the	DT	NP	O
plane	NN	NP	O
,	,	O	O
"	"	O	O
said	VBD	VP	O
Johan	NNP	NP	PER
Sletten	NNP	NP	PER
,	,	O	O
52	CD	NP	O
.	.	O	O

Sletten	VBN	VP	PER
,	,	O	O
a	DT	NP	O
caretaker	NN	NP	O
who	WP	NP	O
has	VBZ	VP	O
lived	VBN	VP	O
on	IN	PP	O
the	DT	NP	O
island	NN	NP	O
for	IN	PP	O
30	CD	NP	O
years	NNS	NP	O
,	,	O	O
said	VBD	VP	O
the	DT	NP	O
Norwegian	JJ	NP	MISC
and	CC	NP	O
Russian	JJ	NP	MISC
communities	NNS	NP	O
visit	VBP	VP	O
frequently	RB	ADVP	O
,	,	O	O
competing	VBG	VP	O
at	IN	PP	O
soccer	NN	NP	O
in	IN	PP	O
the	DT	NP	O
summer	NN	NP	O
and	CC	O	O
with	IN	PP	O
snow-scooter	JJ	NP	O
races	NNS	NP	O
in	IN	PP	O
the	DT	NP	O
winter	NN	NP	O
.	.	O	O

Teenage	NN	NP	O
shop	NN	NP	O
assistant	NN	NP	O
Heidi	NNP	NP	PER
Groenstein	NNP	NP	PER
was	VBD	VP	O
blunter	NN	VP	O
.	.	O	O

"	"	O	O
I	PRP	NP	O
'm	VBP	VP	O
glad	JJ	ADJP	O
it	PRP	NP	O
was	VBD	VP	O
not	RB	O	O
a	DT	NP	O
Norwegian	JJ	NP	MISC
plane	NN	NP	O
,	,	O	O
"	"	O	O
she	PRP	NP	O
said	VBD	VP	O
.	.	O	O
"	"	O	O

Just	RB	ADVP	O
think	VB	VP	O
of	IN	PP	O
it	PRP	NP	O
--	:	O	O
a	DT	NP	O
mining	NN	NP	O
village	NN	NP	O
where	WRB	ADVP	O
so	RB	NP	O
many	JJ	NP	O
workers	NNS	NP	O
die	VBP	VP	O
.	.	O	O

They	PRP	NP	O
must	MD	VP	O
be	VB	VP	O
having	VBG	VP	O
a	DT	NP	O
tough	JJ	NP	O
time	NN	NP	O
of	IN	PP	O
it	PRP	NP	O
now	RB	ADVP	O
.	.	O	O
"	"	O	O

Barentsburg	NNP	NP	LOC
,	,	O	O
just	RB	NP	O
a	DT	NP	O
few	JJ	NP	O
hours	NNS	NP	O
ride	VBP	VP	O
by	IN	PP	O
snow-scooter	NN	NP	O
or	CC	O	O
15	CD	NP	O
minutes	NNS	NP	O
by	IN	PP	O
helicopter	NN	NP	O
from	IN	PP	O
Longyear	NNP	NP	LOC
,	,	O	O
has	VBZ	VP	O
asked	VBN	VP	O
to	TO	VP	O
be	VB	VP	O
left	VBN	VP	O
alone	RB	ADJP	O
with	IN	PP	O
its	PRP$	NP	O
grief	NN	NP	O
and	CC	O	O
told	VBD	VP	O
reporters	NNS	NP	O
to	TO	VP	O
stay	VB	VP	O
away	RB	ADVP	O
.	.	O	O

Around	IN	PP	O
100	CD	NP	O
Russian	JJ	NP	MISC
and	CC	NP	O
Ukrainian	NNP	NP	MISC
miners	NNS	NP	O
were	VBD	VP	O
waiting	VBG	VP	O
in	IN	PP	O
Longyear	NNP	NP	LOC
to	TO	VP	O
fly	VB	VP	O
home	NN	ADVP	O
on	IN	PP	O
the	DT	NP	O
plane	NN	NP	O
that	IN	NP	O
crashed	VBD	VP	O
.	.	O	O

They	PRP	NP	O
were	VBD	VP	O
given	VBN	VP	O
shelter	NN	NP	O
in	IN	PP	O
the	DT	NP	O
town	NN	NP	O
's	POS	NP	O
church	NN	NP	O
overnight	JJ	ADVP	O
and	CC	O	O
ate	VBD	VP	O
a	DT	NP	O
sombre	JJ	NP	O
breakfast	NN	NP	O
before	IN	PP	O
getting	VBG	VP	O
on	IN	PP	O
a	DT	NP	O
bus	NN	NP	O
for	IN	PP	O
the	DT	NP	O
airport	NN	NP	O
.	.	O	O

Another	DT	NP	O
plane	NN	NP	O
had	VBD	VP	O
been	VBN	VP	O
sent	VBN	VP	O
from	IN	PP	O
Moscow	NNP	NP	LOC
to	TO	VP	O
pick	VB	VP	O
them	PRP	NP	O
up	RP	PRT	O
.	.	O	O

At	IN	PP	O
this	DT	NP	O
time	NN	NP	O
of	IN	PP	O
year	NN	NP	O
,	,	O	O
the	DT	NP	O
only	JJ	NP	O
colour	NN	NP	O
in	IN	PP	O
Longyear	NNP	NP	LOC
comes	VBZ	VP	O
from	IN	PP	O
the	DT	NP	O
brightly-painted	JJ	NP	O
wooden	JJ	NP	O
houses	NNS	NP	O
.	.	O	O

Everything	NN	NP	O
else	JJ	NP	O
is	VBZ	VP	O
muddy	JJ	ADJP	O
,	,	O	O
the	DT	NP	O
waters	NNS	NP	O
of	IN	PP	O
the	DT	NP	O
fjord	NN	NP	O
leaden	JJ	ADJP	O
.	.	O	O

Winter	NN	NP	O
is	VBZ	VP	O
in	IN	PP	O
the	DT	NP	O
air	NN	NP	O
.	.	O	O

Barentsburg	NN	NP	LOC
is	VBZ	VP	O
an	DT	NP	O
even	RB	NP	O
grimmer	RBR	ADJP	O
place	NN	NP	O
,	,	O	O
a	DT	NP	O
run-down	JJ	NP	O
testament	NN	NP	O
to	TO	PP	O
the	DT	NP	O
hardships	NNS	NP	O
of	IN	PP	O
the	DT	NP	O
new	JJ	NP	O
Russia	NNP	NP	LOC
.	.	O	O

Spitzbergen	NNP	NP	LOC
lies	VBZ	VP	O
some	DT	NP	O
500	CD	NP	O
miles	NNS	NP	O
(	(	O	O
800	CD	NP	O
km	NN	NP	O
)	)	O	O
off	RP	PRT	O
the	DT	NP	O
northern	JJ	NP	O
tip	NN	NP	O
of	IN	PP	O
Norway	NNP	NP	LOC
and	CC	O	O
endures	VBZ	VP	O
one	CD	NP	O
of	IN	PP	O
the	DT	NP	O
most	RBS	NP	O
extreme	JJ	NP	O
climates	NNS	NP	O
on	IN	PP	O
the	DT	NP	O
planet	NN	NP	O
.	.	O	O

Inhabited	VBN	VP	O
by	IN	PP	O
fewer	JJR	NP	O
than	IN	NP	O
3,000	CD	NP	O
people	NNS	NP	O
in	IN	PP	O
total	JJ	NP	O
,	,	O	O
it	PRP	NP	O
sees	VBZ	VP	O
the	DT	NP	O
sun	NN	NP	O
for	IN	PP	O
24	CD	NP	O
hours	NNS	NP	O
a	DT	NP	O
day	NN	NP	O
during	IN	PP	O
summer	NN	NP	O
and	CC	O	O
is	VBZ	VP	O
plunged	VBN	VP	O
into	IN	PP	O
round-the-clock	JJ	NP	O
darkness	NN	NP	O
in	IN	PP	O
the	DT	NP	O
winter	NN	NP	O
months	NNS	NP	O
.	.	O	O

The	DT	NP	O
terrain	NN	NP	O
is	VBZ	VP	O
mountainous	JJ	ADJP	O
,	,	O	O
the	DT	NP	O
only	JJ	NP	O
roads	NNS	NP	O
are	VBP	VP	O
dirt	NN	NP	O
tracks	NNS	NP	O
.	.	O	O

Norway	NNP	NP	LOC
rules	NNS	NP	O
the	DT	NP	O
island	NN	NP	O
